instance_id,sample_id,smell,severity_consensus,repository,path_at_label,code_name,original_commit_hash,commit_remapped,effective_commit_hash,head_sha_used,n_revisions_observed,persistence_revisions,persistence_days,days_anomalous_negative,censored,death_reason,labelled_commit_date,death_commit,death_commit_date,last_observed_commit,last_observed_commit_date,proxy_method
5857311::long method,5857311,long method,none,git@github.com:apache/uima-uimaj.git,uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java,org.apache.uima.tools.viewer.CasTreeViewer.getText String,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,7,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,4df6cf70b21f5283b4cf767be3ad204d6fbef47f,2016-11-13T16:08:24Z,0cbd613d7ef5fdf558c4fe980783a6d3e2a0ec0e,2024-08-29T09:29:00+02:00,entity_alive+size_shape_proxy_v1
5857422::blob,5857422,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/CASMgrSerializer.java,org.apache.uima.cas.impl.CASMgrSerializer,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,14,1,-1187,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,a9c36c9dbae9acfde6eac698343e863da5a6ceb2,2015-11-01T14:38:42Z,0cbd613d7ef5fdf558c4fe980783a6d3e2a0ec0e,2024-08-29T09:29:00+02:00,entity_alive+size_shape_proxy_v1
5857422::data class,5857422,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/CASMgrSerializer.java,org.apache.uima.cas.impl.CASMgrSerializer,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,14,1,-1187,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,a9c36c9dbae9acfde6eac698343e863da5a6ceb2,2015-11-01T14:38:42Z,0cbd613d7ef5fdf558c4fe980783a6d3e2a0ec0e,2024-08-29T09:29:00+02:00,entity_alive+size_shape_proxy_v1
5857991::blob,5857991,blob,major,git@github.com:apache/uima-uimaj.git,uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java,org.apache.uima.tools.AnnotationViewerMain,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,6,6,1106,False,True,right_censored_at_last_observed_revision,2019-01-30T20:43:38Z,e3c64769669937180940a95946a1ef85ca5c2cef,2022-02-10T15:08:09+01:00,e3c64769669937180940a95946a1ef85ca5c2cef,2022-02-10T15:08:09+01:00,entity_alive+size_shape_proxy_v1
5857991::data class,5857991,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-tools/src/main/java/org/apache/uima/tools/AnnotationViewerMain.java,org.apache.uima.tools.AnnotationViewerMain,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,6,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,4df6cf70b21f5283b4cf767be3ad204d6fbef47f,2016-11-13T16:08:24Z,e3c64769669937180940a95946a1ef85ca5c2cef,2022-02-10T15:08:09+01:00,entity_alive+size_shape_proxy_v1
5862710::blob,5862710,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-configurator/src/main/java/org/apache/uima/taeconfigurator/editors/MultiPageEditor.java,org.apache.uima.taeconfigurator.editors.MultiPageEditor.JCasGenThrower,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,13,1,-874,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,2207b824fdbbeb09e393526c8528e418e9631d35,2016-09-09T17:18:11Z,2cb2faf0d2e6eaf4644e9840553c2e13adcaafde,2024-09-05T12:06:40+02:00,entity_alive+size_shape_proxy_v1
5862710::data class,5862710,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-configurator/src/main/java/org/apache/uima/taeconfigurator/editors/MultiPageEditor.java,org.apache.uima.taeconfigurator.editors.MultiPageEditor.JCasGenThrower,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,13,1,-874,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,2207b824fdbbeb09e393526c8528e418e9631d35,2016-09-09T17:18:11Z,2cb2faf0d2e6eaf4644e9840553c2e13adcaafde,2024-09-05T12:06:40+02:00,entity_alive+size_shape_proxy_v1
5863439::blob,5863439,blob,minor,git@github.com:apache/uima-uimaj.git,uimaj-examples/src/main/java/org/apache/uima/examples/xmi/XmiWriterCasConsumer.java,org.apache.uima.examples.xmi.XmiWriterCasConsumer,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,3,1,6,False,False,condition_no_longer_holds,2019-01-30T20:43:38Z,ae7cd2b85c2feb97569fa8a05d2da1421331985d,2019-02-05T21:14:54Z,fe58341000fc02b90de3782c17a63e25b6ac3006,2022-02-10T15:13:46+01:00,entity_alive+size_shape_proxy_v1
5863439::data class,5863439,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-examples/src/main/java/org/apache/uima/examples/xmi/XmiWriterCasConsumer.java,org.apache.uima.examples.xmi.XmiWriterCasConsumer,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,3,1,6,False,False,condition_no_longer_holds,2019-01-30T20:43:38Z,ae7cd2b85c2feb97569fa8a05d2da1421331985d,2019-02-05T21:14:54Z,fe58341000fc02b90de3782c17a63e25b6ac3006,2022-02-10T15:13:46+01:00,entity_alive+size_shape_proxy_v1
5863832::feature envy,5863832,feature envy,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/CommonSerDes.java,org.apache.uima.cas.impl.CommonSerDes.Header#isTypeSystemIndexDefIncluded,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,10,1,-1079,True,False,entity_not_found,2019-01-30T20:43:38Z,ae1d6f60fc3cfd97141dbc956df5409ab7c78b55,2016-02-17T14:49:19Z,78462fbcde698f1ce86b7a0b1f5791834bdc5bd5,2024-08-30T13:14:15+02:00,entity_alive+size_shape_proxy_v1
5863832::long method,5863832,long method,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/CommonSerDes.java,org.apache.uima.cas.impl.CommonSerDes.Header#isTypeSystemIndexDefIncluded,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,10,1,-1079,True,False,entity_not_found,2019-01-30T20:43:38Z,ae1d6f60fc3cfd97141dbc956df5409ab7c78b55,2016-02-17T14:49:19Z,78462fbcde698f1ce86b7a0b1f5791834bdc5bd5,2024-08-30T13:14:15+02:00,entity_alive+size_shape_proxy_v1
5865465::blob,5865465,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/IntIterator4bag.java,org.apache.uima.cas.impl.IntIterator4bag,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,1,1,-1187,True,False,path_unreadable_at_revision,2019-01-30T20:43:38Z,6621d54070457b5eecaf0e623958fd678ac07714,2015-11-01T14:58:45Z,6621d54070457b5eecaf0e623958fd678ac07714,2015-11-01T14:58:45Z,entity_alive+size_shape_proxy_v1
5865465::data class,5865465,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/IntIterator4bag.java,org.apache.uima.cas.impl.IntIterator4bag,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,1,1,-1187,True,False,path_unreadable_at_revision,2019-01-30T20:43:38Z,6621d54070457b5eecaf0e623958fd678ac07714,2015-11-01T14:58:45Z,6621d54070457b5eecaf0e623958fd678ac07714,2015-11-01T14:58:45Z,entity_alive+size_shape_proxy_v1
5866628::blob,5866628,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java,org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,6,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,5e84d07fcd3d5fdb9814fcf8db6e7cb3551757f5,2016-11-13T16:13:16Z,695bccdd1bb5ce2455a0038a023981585a75e791,2022-02-10T15:20:24+01:00,entity_alive+size_shape_proxy_v1
5866628::data class,5866628,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/action/WideLeftAnnotationSideAction.java,org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,6,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,5e84d07fcd3d5fdb9814fcf8db6e7cb3551757f5,2016-11-13T16:13:16Z,695bccdd1bb5ce2455a0038a023981585a75e791,2022-02-10T15:20:24+01:00,entity_alive+size_shape_proxy_v1
5870587::feature envy,5870587,feature envy,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/outline/AnnotationOutline.java,org.apache.uima.caseditor.editor.outline.AnnotationOutline.SelectAllAction#run,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,7,7,1106,False,True,right_censored_at_last_observed_revision,2019-01-30T20:43:38Z,695bccdd1bb5ce2455a0038a023981585a75e791,2022-02-10T15:20:24+01:00,695bccdd1bb5ce2455a0038a023981585a75e791,2022-02-10T15:20:24+01:00,entity_alive+size_shape_proxy_v1
5870587::long method,5870587,long method,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor/src/main/java/org/apache/uima/caseditor/editor/outline/AnnotationOutline.java,org.apache.uima.caseditor.editor.outline.AnnotationOutline.SelectAllAction#run,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,7,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,5e84d07fcd3d5fdb9814fcf8db6e7cb3551757f5,2016-11-13T16:13:16Z,695bccdd1bb5ce2455a0038a023981585a75e791,2022-02-10T15:20:24+01:00,entity_alive+size_shape_proxy_v1
5870863::blob,5870863,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java,org.apache.uima.cas.impl.ShortArrayFSImpl,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,9,1,-1187,True,False,path_unreadable_at_revision,2019-01-30T20:43:38Z,5c7277fed1432f602bd1d4f114f7ec03ee46ca9c,2015-11-01T14:44:07Z,1688f0a9fd64a29390ed01d06a1b9ebe6ae5301c,2021-06-24T20:30:49+02:00,entity_alive+size_shape_proxy_v1
5870863::data class,5870863,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/cas/impl/ShortArrayFSImpl.java,org.apache.uima.cas.impl.ShortArrayFSImpl,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,9,1,-1187,True,False,path_unreadable_at_revision,2019-01-30T20:43:38Z,5c7277fed1432f602bd1d4f114f7ec03ee46ca9c,2015-11-01T14:44:07Z,1688f0a9fd64a29390ed01d06a1b9ebe6ae5301c,2021-06-24T20:30:49+02:00,entity_alive+size_shape_proxy_v1
5871338::feature envy,5871338,feature envy,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor-ide/src/main/java/org/apache/uima/caseditor/ide/CasEditorIdePreferenceInitializer.java,org.apache.uima.caseditor.ide.CasEditorIdePreferenceInitializer#initializeDefaultPreferences,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,2,2,1106,False,True,right_censored_at_last_observed_revision,2019-01-30T20:43:38Z,585a8fe6cea1d1f7d0a496896333f376c8a40625,2022-02-10T15:18:08+01:00,585a8fe6cea1d1f7d0a496896333f376c8a40625,2022-02-10T15:18:08+01:00,entity_alive+size_shape_proxy_v1
5871338::long method,5871338,long method,none,git@github.com:apache/uima-uimaj.git,uimaj-ep-cas-editor-ide/src/main/java/org/apache/uima/caseditor/ide/CasEditorIdePreferenceInitializer.java,org.apache.uima.caseditor.ide.CasEditorIdePreferenceInitializer#initializeDefaultPreferences,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,2,1,875,False,False,condition_no_longer_holds,2019-01-30T20:43:38Z,3da17c1a43c03ce3d26076866aa9042f8044b66c,2021-06-24T20:16:01+02:00,585a8fe6cea1d1f7d0a496896333f376c8a40625,2022-02-10T15:18:08+01:00,entity_alive+size_shape_proxy_v1
5871455::blob,5871455,blob,none,git@github.com:apache/uima-uimaj.git,jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java,org.apache.vinci.transport.ErrorFrame,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,1,1,875,False,False,condition_no_longer_holds,2019-01-30T20:43:38Z,957853694ffdcf92658604bea82c9236c3b06004,2021-06-24T14:13:56+02:00,957853694ffdcf92658604bea82c9236c3b06004,2021-06-24T14:13:56+02:00,entity_alive+size_shape_proxy_v1
5871455::data class,5871455,data class,none,git@github.com:apache/uima-uimaj.git,jVinci/src/main/java/org/apache/vinci/transport/ErrorFrame.java,org.apache.vinci.transport.ErrorFrame,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,1,1,875,False,False,condition_no_longer_holds,2019-01-30T20:43:38Z,957853694ffdcf92658604bea82c9236c3b06004,2021-06-24T14:13:56+02:00,957853694ffdcf92658604bea82c9236c3b06004,2021-06-24T14:13:56+02:00,entity_alive+size_shape_proxy_v1
5871795::blob,5871795,blob,none,git@github.com:apache/uima-uimaj.git,uimaj-tools/src/main/java/org/apache/uima/tools/cpm/CpmFrame.java,org.apache.uima.tools.cpm.CpmFrame,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,5,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,4df6cf70b21f5283b4cf767be3ad204d6fbef47f,2016-11-13T16:08:24Z,e3c64769669937180940a95946a1ef85ca5c2cef,2022-02-10T15:08:09+01:00,entity_alive+size_shape_proxy_v1
5871795::data class,5871795,data class,none,git@github.com:apache/uima-uimaj.git,uimaj-tools/src/main/java/org/apache/uima/tools/cpm/CpmFrame.java,org.apache.uima.tools.cpm.CpmFrame,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,5,1,-809,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,4df6cf70b21f5283b4cf767be3ad204d6fbef47f,2016-11-13T16:08:24Z,e3c64769669937180940a95946a1ef85ca5c2cef,2022-02-10T15:08:09+01:00,entity_alive+size_shape_proxy_v1
5876865::feature envy,5876865,feature envy,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/impl/ChildUimaContext_impl.java,org.apache.uima.impl.ChildUimaContext_impl#getInstrumentationFacility,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,2,1,-703,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,1b82d2b9ea08c364b71e4981f7e4d25b122ac735,2017-02-27T18:56:33Z,1224bbae4144ba8b9cda7b909a989b5da0bba643,2021-06-24T20:41:03+02:00,entity_alive+size_shape_proxy_v1
5876865::long method,5876865,long method,none,git@github.com:apache/uima-uimaj.git,uimaj-core/src/main/java/org/apache/uima/impl/ChildUimaContext_impl.java,org.apache.uima.impl.ChildUimaContext_impl#getInstrumentationFacility,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,False,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,25ade9325df05cc7b97f83f704f561ed7a9af004,2,1,-703,True,False,condition_no_longer_holds,2019-01-30T20:43:38Z,1b82d2b9ea08c364b71e4981f7e4d25b122ac735,2017-02-27T18:56:33Z,1224bbae4144ba8b9cda7b909a989b5da0bba643,2021-06-24T20:41:03+02:00,entity_alive+size_shape_proxy_v1
5858827::feature envy,5858827,feature envy,none,git@github.com:apache/velocity-engine.git,velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java,org.apache.velocity.util.introspection.DeprecatedCheckUberspector#init,c85f3e586f00fea89dc21253d017baa180957b75,True,0148081bdedd66bf42322f375ac8cd3aff7c8822,b115c7ef83f8eaa7bb7792ae2081841c5feb9f18,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-15T13:56:51Z,0148081bdedd66bf42322f375ac8cd3aff7c8822,2019-03-15T13:56:51Z,0148081bdedd66bf42322f375ac8cd3aff7c8822,2019-03-15T13:56:51Z,entity_alive+size_shape_proxy_v1
5858827::long method,5858827,long method,none,git@github.com:apache/velocity-engine.git,velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java,org.apache.velocity.util.introspection.DeprecatedCheckUberspector#init,c85f3e586f00fea89dc21253d017baa180957b75,True,0148081bdedd66bf42322f375ac8cd3aff7c8822,b115c7ef83f8eaa7bb7792ae2081841c5feb9f18,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-15T13:56:51Z,0148081bdedd66bf42322f375ac8cd3aff7c8822,2019-03-15T13:56:51Z,0148081bdedd66bf42322f375ac8cd3aff7c8822,2019-03-15T13:56:51Z,entity_alive+size_shape_proxy_v1
5865735::feature envy,5865735,feature envy,none,git@github.com:apache/velocity-tools.git,velocity-tools-view-jsp/src/main/java/org/apache/velocity/tools/view/jsp/jspimpl/VelocityBodyContent.java,org.apache.velocity.tools.view.jsp.jspimpl.VelocityBodyContent#println char,6b9432af060a83a1abff799ccf4c39048162ce50,True,8406282555599114e7c8e9509065dd0adcdffe80,03bd638e66cb26f8692a13c94dbdaca9540da091,2,1,2650,False,False,condition_no_longer_holds,2019-03-14T17:12:40Z,d106e283e3075dabda758ee39afc86d059da54e5,2026-06-15T20:44:44+02:00,2600d1dcd7adaaed88958eb1f0b85cf30696c8a5,2026-06-15T20:56:25+02:00,entity_alive+size_shape_proxy_v1
5865735::long method,5865735,long method,none,git@github.com:apache/velocity-tools.git,velocity-tools-view-jsp/src/main/java/org/apache/velocity/tools/view/jsp/jspimpl/VelocityBodyContent.java,org.apache.velocity.tools.view.jsp.jspimpl.VelocityBodyContent#println char,6b9432af060a83a1abff799ccf4c39048162ce50,True,8406282555599114e7c8e9509065dd0adcdffe80,03bd638e66cb26f8692a13c94dbdaca9540da091,2,1,2650,False,False,condition_no_longer_holds,2019-03-14T17:12:40Z,d106e283e3075dabda758ee39afc86d059da54e5,2026-06-15T20:44:44+02:00,2600d1dcd7adaaed88958eb1f0b85cf30696c8a5,2026-06-15T20:56:25+02:00,entity_alive+size_shape_proxy_v1
5865964::blob,5865964,blob,none,git@github.com:apache/velocity-tools.git,velocity-tools-generic/src/main/java/org/apache/velocity/tools/config/Property.java,org.apache.velocity.tools.config.Property,6b9432af060a83a1abff799ccf4c39048162ce50,True,8406282555599114e7c8e9509065dd0adcdffe80,03bd638e66cb26f8692a13c94dbdaca9540da091,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-14T17:12:40Z,8406282555599114e7c8e9509065dd0adcdffe80,2019-03-14T17:12:40Z,8406282555599114e7c8e9509065dd0adcdffe80,2019-03-14T17:12:40Z,entity_alive+size_shape_proxy_v1
5865964::data class,5865964,data class,none,git@github.com:apache/velocity-tools.git,velocity-tools-generic/src/main/java/org/apache/velocity/tools/config/Property.java,org.apache.velocity.tools.config.Property,6b9432af060a83a1abff799ccf4c39048162ce50,True,8406282555599114e7c8e9509065dd0adcdffe80,03bd638e66cb26f8692a13c94dbdaca9540da091,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-14T17:12:40Z,8406282555599114e7c8e9509065dd0adcdffe80,2019-03-14T17:12:40Z,8406282555599114e7c8e9509065dd0adcdffe80,2019-03-14T17:12:40Z,entity_alive+size_shape_proxy_v1
5873847::feature envy,5873847,feature envy,none,git@github.com:apache/usergrid.git,stack/corepersistence/common/src/main/java/org/apache/usergrid/persistence/core/migration/data/AbstractMigrationPlugin.java,org.apache.usergrid.persistence.core.migration.data.AbstractMigrationPlugin#getMaxVersion,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,True,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,e12fbcbea51e7564194e3a7dc13041e05e2e33d6,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,entity_alive+size_shape_proxy_v1
5873847::long method,5873847,long method,none,git@github.com:apache/usergrid.git,stack/corepersistence/common/src/main/java/org/apache/usergrid/persistence/core/migration/data/AbstractMigrationPlugin.java,org.apache.usergrid.persistence.core.migration.data.AbstractMigrationPlugin#getMaxVersion,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,True,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,e12fbcbea51e7564194e3a7dc13041e05e2e33d6,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,entity_alive+size_shape_proxy_v1
5875400::blob,5875400,blob,none,git@github.com:apache/usergrid.git,stack/corepersistence/graph/src/main/java/org/apache/usergrid/persistence/graph/SearchByEdgeType.java,org.apache.usergrid.persistence.graph.SearchByEdgeType,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,True,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,e12fbcbea51e7564194e3a7dc13041e05e2e33d6,0,0,0,False,True,right_censored_at_last_observed_revision,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,4d2af34b20e29a94cbc44f407c94ad2cf7e57de9,2019-03-22T15:27:44-07:00,entity_alive+size_shape_proxy_v1
