instance_id,sample_id,smell,severity_consensus,repository,original_commit_hash,commit_remapped,effective_commit_hash,path_at_label,code_name,join_level,wmc,cbo,dit,noc,rfc,lcom,loc,total_methods,total_fields,method_cyclomatic_complexity,ck_version
5764315::blob,5764315,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/anyobject/ARelationship.java,org.apache.syncope.core.persistence.api.entity.anyobject.ARelationship,class_fqcn,0,2,1,0,0,0,2,0,0,,0.7.0
5764315::data class,5764315,data class,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-api/src/main/java/org/apache/syncope/core/persistence/api/entity/anyobject/ARelationship.java,org.apache.syncope.core.persistence.api.entity.anyobject.ARelationship,class_fqcn,0,2,1,0,0,0,2,0,0,,0.7.0
5766093::blob,5766093,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAURelationship.java,org.apache.syncope.core.persistence.jpa.entity.user.JPAURelationship,class_fqcn,7,13,3,0,4,9,31,6,5,,0.7.0
5766093::data class,5766093,data class,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/user/JPAURelationship.java,org.apache.syncope.core.persistence.jpa.entity.user.JPAURelationship,class_fqcn,7,13,3,0,4,9,31,6,5,,0.7.0
5767507::feature envy,5767507,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ApplicationDataBinderImpl.java,org.apache.syncope.core.provisioning.java.data.ApplicationDataBinderImpl#getPrivilegeTO Privilege,method_fqcn+name+arity,,2,,,8,,8,,,1,0.7.0
5767507::long method,5767507,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/data/ApplicationDataBinderImpl.java,org.apache.syncope.core.provisioning.java.data.ApplicationDataBinderImpl#getPrivilegeTO Privilege,method_fqcn+name+arity,,2,,,8,,8,,,1,0.7.0
5767556::blob,5767556,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADynRealmMembership.java,org.apache.syncope.core.persistence.jpa.entity.JPADynRealmMembership,class_fqcn,6,12,3,0,1,9,27,6,5,,0.7.0
5767556::data class,5767556,data class,major,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/entity/JPADynRealmMembership.java,org.apache.syncope.core.persistence.jpa.entity.JPADynRealmMembership,class_fqcn,6,12,3,0,1,9,27,6,5,,0.7.0
5768014::feature envy,5768014,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/ext/saml2sp/client-console/src/main/java/org/apache/syncope/client/console/panels/SAML2IdPsDirectoryPanel.java,org.apache.syncope.client.console.panels.SAML2IdPsDirectoryPanel.SAML2IdPsProvider#iterator long|long,method_fqcn+name+arity,,1,,,4,,5,,,1,0.7.0
5768014::long method,5768014,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/ext/saml2sp/client-console/src/main/java/org/apache/syncope/client/console/panels/SAML2IdPsDirectoryPanel.java,org.apache.syncope.client.console.panels.SAML2IdPsDirectoryPanel.SAML2IdPsProvider#iterator long|long,method_fqcn+name+arity,,1,,,4,,5,,,1,0.7.0
5768412::blob,5768412,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/policy/PasswordPolicyException.java,org.apache.syncope.core.provisioning.api.utils.policy.PasswordPolicyException,class_fqcn,2,1,5,0,0,1,9,2,1,,0.7.0
5768412::data class,5768412,data class,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-api/src/main/java/org/apache/syncope/core/provisioning/api/utils/policy/PasswordPolicyException.java,org.apache.syncope.core.provisioning.api.utils.policy.PasswordPolicyException,class_fqcn,2,1,5,0,0,1,9,2,1,,0.7.0
5768802::feature envy,5768802,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,org.apache.syncope.core.persistence.jpa.dao.JPAReportExecDAO#delete String,method_fqcn+name+arity,,3,,,5,,6,,,2,0.7.0
5768802::long method,5768802,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAReportExecDAO.java,org.apache.syncope.core.persistence.jpa.dao.JPAReportExecDAO#delete String,method_fqcn+name+arity,,3,,,5,,6,,,2,0.7.0
5769222::blob,5769222,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,org.apache.syncope.common.lib.to.RealmTO,class_fqcn,15,11,1,0,0,83,57,15,10,,0.7.0
5769222::data class,5769222,data class,critical,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/RealmTO.java,org.apache.syncope.common.lib.to.RealmTO,class_fqcn,15,11,1,0,0,83,57,15,10,,0.7.0
5769657::feature envy,5769657,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/MappingManagerImpl.java,org.apache.syncope.core.provisioning.java.MappingManagerImpl#setIntValues Item|Attribute|RealmTO,method_fqcn+name+arity,,19,,,42,,138,,,49,0.7.0
5769657::long method,5769657,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/provisioning-java/src/main/java/org/apache/syncope/core/provisioning/java/MappingManagerImpl.java,org.apache.syncope.core.provisioning.java.MappingManagerImpl#setIntValues Item|Attribute|RealmTO,method_fqcn+name+arity,,19,,,42,,138,,,49,0.7.0
5771277::feature envy,5771277,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/ConnIdSpecialName.java,org.apache.syncope.client.ui.commons.ConnIdSpecialName.ConnIdSpecialName,method_fqcn+name+arity,,0,,,0,,2,,,1,0.7.0
5771277::long method,5771277,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/ConnIdSpecialName.java,org.apache.syncope.client.ui.commons.ConnIdSpecialName.ConnIdSpecialName,method_fqcn+name+arity,,0,,,0,,2,,,1,0.7.0
5773565::blob,5773565,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AjaxWizard.java,org.apache.syncope.client.ui.commons.wizards.AjaxWizard.NewItemFinishEvent,class_fqcn,4,4,2,0,0,4,17,4,2,,0.7.0
5773565::data class,5773565,data class,minor,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/ui/src/main/java/org/apache/syncope/client/ui/commons/wizards/AjaxWizard.java,org.apache.syncope.client.ui.commons.wizards.AjaxWizard.NewItemFinishEvent,class_fqcn,4,4,2,0,0,4,17,4,2,,0.7.0
5774985::feature envy,5774985,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/ReportRestClient.java,org.apache.syncope.client.console.rest.ReportRestClient#countExecutions String,method_fqcn+name+arity,,3,,,7,,3,,,1,0.7.0
5774985::long method,5774985,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/client/idrepo/console/src/main/java/org/apache/syncope/client/console/rest/ReportRestClient.java,org.apache.syncope.client.console.rest.ReportRestClient#countExecutions String,method_fqcn+name+arity,,3,,,7,,3,,,1,0.7.0
5775703::blob,5775703,blob,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,org.apache.syncope.common.lib.to.PagedResult,class_fqcn,16,10,1,0,3,22,58,13,7,,0.7.0
5775703::data class,5775703,data class,major,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,org.apache.syncope.common.lib.to.PagedResult,class_fqcn,16,10,1,0,3,22,58,13,7,,0.7.0
5775855::feature envy,5775855,feature envy,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainSchemaDAO.java,org.apache.syncope.core.persistence.jpa.dao.JPAPlainSchemaDAO#findByKeyword String,method_fqcn+name+arity,,4,,,5,,5,,,1,0.7.0
5775855::long method,5775855,long method,none,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,False,114c412afbfba24ffb4fbc804e5308a823a16a78,/core/persistence-jpa/src/main/java/org/apache/syncope/core/persistence/jpa/dao/JPAPlainSchemaDAO.java,org.apache.syncope.core.persistence.jpa.dao.JPAPlainSchemaDAO#findByKeyword String,method_fqcn+name+arity,,4,,,5,,5,,,1,0.7.0
5717998::feature envy,5717998,feature envy,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/utils/Explain.java,org.apache.sysml.utils.Explain.countCompiledInstructions ProgramBlock|ExplainCounts|boolean|boolean|boolean,method_fqcn+name+arity,,3,,,4,,4,,,3,0.7.0
5717998::long method,5717998,long method,major,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/utils/Explain.java,org.apache.sysml.utils.Explain.countCompiledInstructions ProgramBlock|ExplainCounts|boolean|boolean|boolean,method_fqcn+name+arity,,3,,,4,,4,,,3,0.7.0
5718043::feature envy,5718043,feature envy,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,"org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ExtractDoubleValuesWithIndexFunction#call Tuple2<MatrixIndexes, MatrixBlock>",method_fqcn+name+arity,,4,,,7,,11,,,2,0.7.0
5718043::long method,5718043,long method,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,"org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ExtractDoubleValuesWithIndexFunction#call Tuple2<MatrixIndexes, MatrixBlock>",method_fqcn+name+arity,,4,,,7,,11,,,2,0.7.0
5718244::blob,5718244,blob,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ConvertToBinaryBlockFunction,class_fqcn,8,5,1,0,10,0,29,2,3,,0.7.0
5718244::data class,5718244,data class,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/spark/utils/RDDSortUtils.java,org.apache.sysml.runtime.instructions.spark.utils.RDDSortUtils.ConvertToBinaryBlockFunction,class_fqcn,8,5,1,0,10,0,29,2,3,,0.7.0
5735198::blob,5735198,blob,major,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/matrix/mapred/MRBaseForCommonInstructions.java,org.apache.sysml.runtime.matrix.mapred.MRBaseForCommonInstructions,class_fqcn,54,35,2,2,41,13,136,7,7,,0.7.0
5735198::data class,5735198,data class,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/matrix/mapred/MRBaseForCommonInstructions.java,org.apache.sysml.runtime.matrix.mapred.MRBaseForCommonInstructions,class_fqcn,54,35,2,2,41,13,136,7,7,,0.7.0
5735246::blob,5735246,blob,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/cp/MMTSJCPInstruction.java,org.apache.sysml.runtime.instructions.cp.MMTSJCPInstruction,class_fqcn,5,10,5,0,11,0,29,4,2,,0.7.0
5735246::data class,5735246,data class,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/instructions/cp/MMTSJCPInstruction.java,org.apache.sysml.runtime.instructions.cp.MMTSJCPInstruction,class_fqcn,5,10,5,0,11,0,29,4,2,,0.7.0
5761917::feature envy,5761917,feature envy,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/compress/cocode/PlanningCoCodingGroup.java,org.apache.sysml.runtime.compress.cocode.PlanningCoCodingGroup#equals Object,method_fqcn+name+arity,,1,,,1,,5,,,2,0.7.0
5761917::long method,5761917,long method,none,git@github.com:apache/systemml.git,7fba4b29d653747a9ed038d282954a44fea3031c,False,7fba4b29d653747a9ed038d282954a44fea3031c,/src/main/java/org/apache/sysml/runtime/compress/cocode/PlanningCoCodingGroup.java,org.apache.sysml.runtime.compress.cocode.PlanningCoCodingGroup#equals Object,method_fqcn+name+arity,,1,,,1,,5,,,2,0.7.0
5719331::feature envy,5719331,feature envy,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/CheckMethodAdapter.java,org.apache.tajo.org.objectweb.asm.util.CheckMethodAdapter.getLabelField String,method_fqcn+name+arity,,1,,,2,,10,,,2,0.7.0
5719331::long method,5719331,long method,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/util/CheckMethodAdapter.java,org.apache.tajo.org.objectweb.asm.util.CheckMethodAdapter.getLabelField String,method_fqcn+name+arity,,1,,,2,,10,,,2,0.7.0
5723163::feature envy,5723163,feature envy,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java,org.apache.tajo.parser.sql.SQLAnalyzer#visitDatetime_literal Datetime_literalContext,method_fqcn+name+arity,,4,,,9,,14,,,4,0.7.0
5723163::long method,5723163,long method,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-core/src/main/java/org/apache/tajo/parser/sql/SQLAnalyzer.java,org.apache.tajo.parser.sql.SQLAnalyzer#visitDatetime_literal Datetime_literalContext,method_fqcn+name+arity,,4,,,9,,14,,,4,0.7.0
5731614::feature envy,5731614,feature envy,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Constant.java,org.apache.tajo.org.objectweb.asm.optimizer.Constant#set String|String|Handle|Object[],method_fqcn+name+arity,,1,,,3,,12,,,2,0.7.0
5731614::long method,5731614,long method,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/Constant.java,org.apache.tajo.org.objectweb.asm.optimizer.Constant#set String|String|Handle|Object[],method_fqcn+name+arity,,1,,,3,,12,,,2,0.7.0
5732162::feature envy,5732162,feature envy,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java,org.apache.tajo.plan.joinorder.JoinEdge#hasJoinQual,method_fqcn+name+arity,,1,,,1,,3,,,1,0.7.0
5732162::long method,5732162,long method,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-plan/src/main/java/org/apache/tajo/plan/joinorder/JoinEdge.java,org.apache.tajo.plan.joinorder.JoinEdge#hasJoinQual,method_fqcn+name+arity,,1,,,1,,3,,,1,0.7.0
5732513::blob,5732513,blob,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-core/src/main/java/org/apache/tajo/engine/function/FailFunction.java,org.apache.tajo.engine.function.FailFunction,class_fqcn,5,7,2,0,4,1,17,2,0,,0.7.0
5732513::data class,5732513,data class,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-core/src/main/java/org/apache/tajo/engine/function/FailFunction.java,org.apache.tajo.engine.function.FailFunction,class_fqcn,5,7,2,0,4,1,17,2,0,,0.7.0
5732518::blob,5732518,blob,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ConstantPool.java,org.apache.tajo.org.objectweb.asm.optimizer.ConstantPool,class_fqcn,41,4,3,0,34,86,191,16,5,,0.7.0
5732518::data class,5732518,data class,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-thirdparty/asm/src/main/java/org/apache/tajo/org/objectweb/asm/optimizer/ConstantPool.java,org.apache.tajo.org.objectweb.asm.optimizer.ConstantPool,class_fqcn,41,4,3,0,34,86,191,16,5,,0.7.0
5742756::blob,5742756,blob,none,git@github.com:apache/tajo.git,fb326195083959014c82c10187cb46de91ece33f,False,fb326195083959014c82c10187cb46de91ece33f,/tajo-storage/tajo-storage-hdfs/src/main/java/org/apache/tajo/storage/thirdparty/orc/TreeReaderFactory.java,org.apache.tajo.storage.thirdparty.orc.TreeReaderFactory.TreeReader,class_fqcn,21,12,1,0,7,7,72,10,3,,0.7.0
